epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,946.817,0.34536,0.25112,0.8194,0.9821,0.96353,0.98784,0.90861,0.41252,0.25114,0.8804,0.00089115,0.00089115,0.00089115
43,968.898,0.33867,0.24729,0.81875,0.98234,0.96506,0.98794,0.90222,0.42684,0.25455,0.88893,0.0008763,0.0008763,0.0008763
44,991.573,0.3385,0.24698,0.81888,0.98003,0.95956,0.98751,0.90388,0.42561,0.25917,0.88629,0.00086145,0.00086145,0.00086145
45,1013.49,0.34222,0.24847,0.81601,0.97991,0.96025,0.98758,0.90212,0.42328,0.25712,0.88941,0.0008466,0.0008466,0.0008466
46,1035.66,0.33933,0.24584,0.81712,0.97436,0.95913,0.98722,0.90083,0.4168,0.25408,0.88116,0.00083175,0.00083175,0.00083175
47,1057.65,0.33538,0.24465,0.81693,0.98248,0.95894,0.98783,0.90531,0.41957,0.25456,0.88509,0.0008169,0.0008169,0.0008169
48,1079.63,0.33459,0.24512,0.81418,0.97811,0.96277,0.9875,0.90679,0.41753,0.2536,0.88227,0.00080205,0.00080205,0.00080205
49,1101.6,0.3282,0.24033,0.81534,0.97809,0.96171,0.98883,0.91077,0.40376,0.25051,0.8817,0.0007872,0.0007872,0.0007872
50,1124.17,0.3335,0.2448,0.81374,0.98037,0.96414,0.98791,0.90513,0.40628,0.24954,0.87859,0.00077235,0.00077235,0.00077235
51,1146.29,0.32909,0.24222,0.81451,0.97732,0.96566,0.98788,0.90698,0.40828,0.25167,0.8785,0.0007575,0.0007575,0.0007575
52,1167.75,0.32819,0.2415,0.81419,0.97814,0.9658,0.98846,0.91074,0.39799,0.24544,0.87635,0.00074265,0.00074265,0.00074265
53,1193.15,0.32933,0.24138,0.81588,0.97928,0.96437,0.98668,0.9063,0.4096,0.25084,0.88178,0.0007278,0.0007278,0.0007278
54,1214.87,0.32774,0.24025,0.81237,0.98035,0.96661,0.98777,0.90589,0.41089,0.24903,0.88571,0.00071295,0.00071295,0.00071295
55,1236.38,0.32345,0.23848,0.81257,0.98902,0.96097,0.98761,0.90769,0.41095,0.24675,0.88143,0.0006981,0.0006981,0.0006981
56,1258.83,0.32621,0.23961,0.81273,0.98289,0.96383,0.98775,0.90913,0.40384,0.24806,0.88039,0.00068325,0.00068325,0.00068325
57,1280.5,0.32858,0.24297,0.81335,0.98323,0.96288,0.98817,0.90862,0.41624,0.25278,0.885,0.0006684,0.0006684,0.0006684
58,1301.64,0.32596,0.23859,0.81323,0.98079,0.96538,0.9885,0.90904,0.39835,0.24637,0.87988,0.00065355,0.00065355,0.00065355
59,1323.62,0.32663,0.23938,0.81293,0.97801,0.96413,0.98893,0.91043,0.40419,0.24755,0.87894,0.0006387,0.0006387,0.0006387
60,1345.98,0.32652,0.23938,0.8118,0.98592,0.96549,0.988,0.9114,0.4002,0.24384,0.88083,0.00062385,0.00062385,0.00062385
61,1367.45,0.32184,0.23681,0.81289,0.97596,0.96805,0.98687,0.90976,0.396,0.24602,0.87643,0.000609,0.000609,0.000609
62,1389.24,0.32023,0.23673,0.811,0.9847,0.96384,0.98845,0.91414,0.39859,0.24441,0.87853,0.00059415,0.00059415,0.00059415
63,1411.71,0.32044,0.23477,0.81102,0.98162,0.96465,0.98847,0.91265,0.39562,0.24427,0.87626,0.0005793,0.0005793,0.0005793
64,1432.95,0.31713,0.23396,0.81129,0.98532,0.96233,0.98844,0.91102,inf,0.24721,0.87998,0.00056445,0.00056445,0.00056445
65,1454.82,0.31747,0.23422,0.81237,0.98317,0.96303,0.98783,0.91014,0.39152,0.24273,0.87639,0.0005496,0.0005496,0.0005496
66,1477.01,0.31905,0.23568,0.81091,0.98602,0.96302,0.98856,0.91488,0.38953,0.24334,0.87577,0.00053475,0.00053475,0.00053475
67,1498.39,0.31816,0.23504,0.81118,0.98056,0.96465,0.98874,0.91276,0.39607,0.2453,0.87757,0.0005199,0.0005199,0.0005199
68,1519.58,0.31406,0.23189,0.80966,0.98095,0.96231,0.98845,0.90932,0.39498,0.24486,0.87759,0.00050505,0.00050505,0.00050505
69,1540.97,0.30996,0.23186,0.81121,0.98686,0.96371,0.98927,0.90906,0.40034,0.24427,0.87922,0.0004902,0.0004902,0.0004902
70,1562.23,0.31356,0.23298,0.80916,0.98659,0.96624,0.98874,0.9112,0.39321,0.23878,0.87671,0.00047535,0.00047535,0.00047535
71,1583.58,0.31136,0.23138,0.80955,0.98425,0.96431,0.98845,0.91457,0.392,0.23944,0.87741,0.0004605,0.0004605,0.0004605
72,1604.92,0.30848,0.22959,0.80921,0.98157,0.96365,0.98884,0.91574,0.38856,0.23885,0.87513,0.00044565,0.00044565,0.00044565
73,1626.8,0.3081,0.22967,0.80858,0.98479,0.96249,0.9881,0.91506,0.39206,0.23979,0.87878,0.0004308,0.0004308,0.0004308
74,1648.64,0.30646,0.22964,0.80881,0.98604,0.96223,0.9885,0.91488,0.3884,0.23883,0.87626,0.00041595,0.00041595,0.00041595
75,1670.84,0.30693,0.23,0.80775,0.98558,0.9604,0.98867,0.91151,0.39032,0.24114,0.8783,0.0004011,0.0004011,0.0004011
76,1692.83,0.30579,0.22764,0.80724,0.98305,0.96231,0.98823,0.91146,0.39376,0.24016,0.87902,0.00038625,0.00038625,0.00038625
77,1714.54,0.30296,0.22695,0.80691,0.98409,0.95991,0.98835,0.91586,0.38419,0.24034,0.87452,0.0003714,0.0003714,0.0003714
78,1736.52,0.30392,0.22792,0.8075,0.98717,0.9625,0.98866,0.91373,0.38702,0.24042,0.87915,0.00035655,0.00035655,0.00035655
79,1758.8,0.30179,0.22686,0.80702,0.98218,0.9604,0.98786,0.91269,0.38379,0.23939,0.87616,0.0003417,0.0003417,0.0003417
80,1780.39,0.30204,0.22614,0.80647,0.98473,0.96435,0.98812,0.9141,0.38279,0.23799,0.87478,0.00032685,0.00032685,0.00032685
81,1801.86,0.29797,0.224,0.80612,0.985,0.96088,0.98791,0.91491,0.38592,0.24066,0.87583,0.000312,0.000312,0.000312
82,1823.8,0.30612,0.22844,0.80607,0.98341,0.95973,0.98772,0.91621,0.38512,0.23887,0.87433,0.00029715,0.00029715,0.00029715
83,1845.69,0.29713,0.22403,0.80568,0.98392,0.96205,0.98824,0.91664,0.38419,0.23766,0.87546,0.0002823,0.0002823,0.0002823
84,1867.46,0.29868,0.22501,0.80635,0.98348,0.95947,0.98816,0.91367,0.3828,0.239,0.87377,0.00026745,0.00026745,0.00026745
85,1888.1,0.29887,0.22361,0.80567,0.98454,0.95816,0.98763,0.91501,0.38261,0.23855,0.87301,0.0002526,0.0002526,0.0002526
86,1909.99,0.29706,0.22339,0.80571,0.98503,0.96024,0.98735,0.91561,0.38046,0.23864,0.8724,0.00023775,0.00023775,0.00023775
87,1932.1,0.29593,0.22351,0.80576,0.98395,0.96097,0.98659,0.91698,0.38197,0.23592,0.87266,0.0002229,0.0002229,0.0002229
88,1953.72,0.29682,0.22363,0.80409,0.9855,0.96009,0.98802,0.91627,0.38076,0.23723,0.87436,0.00020805,0.00020805,0.00020805
89,1975.76,0.29562,0.22314,0.80398,0.98437,0.9601,0.98784,0.9188,0.37705,0.23604,0.87206,0.0001932,0.0001932,0.0001932
90,1997.28,0.29299,0.22216,0.80383,0.98363,0.96015,0.98787,0.91526,0.3821,0.23622,0.87483,0.00017835,0.00017835,0.00017835
91,2020.9,0.2755,0.20948,0.79865,0.98575,0.96121,0.98791,0.91833,0.37913,0.2359,0.87468,0.0001635,0.0001635,0.0001635
92,2042.2,0.27191,0.20729,0.79793,0.98297,0.96122,0.98779,0.9161,0.37716,0.23477,0.87327,0.00014865,0.00014865,0.00014865
93,2063.59,0.27035,0.20671,0.79872,0.98327,0.96052,0.98813,0.91935,0.37327,0.23423,0.87241,0.0001338,0.0001338,0.0001338
94,2084.97,0.2709,0.20683,0.79835,0.98273,0.96248,0.98799,0.91612,0.37713,0.23475,0.87315,0.00011895,0.00011895,0.00011895
95,2105.7,0.26765,0.20576,0.79809,0.98286,0.96235,0.98783,0.91715,0.37884,0.23623,0.87407,0.0001041,0.0001041,0.0001041
96,2126.85,0.27059,0.20714,0.79681,0.98382,0.96217,0.98836,0.91605,0.37634,0.23438,0.87424,8.925e-05,8.925e-05,8.925e-05
97,2148.04,0.27062,0.2062,0.79763,0.98359,0.96168,0.98799,0.91659,0.37633,0.23571,0.87388,7.44e-05,7.44e-05,7.44e-05
98,2169.11,0.26715,0.20402,0.79767,0.98479,0.96087,0.9885,0.91639,0.37582,0.23318,0.8732,5.955e-05,5.955e-05,5.955e-05
99,2190.6,0.26666,0.20489,0.79772,0.98434,0.96173,0.98828,0.91842,0.37348,0.23194,0.87325,4.47e-05,4.47e-05,4.47e-05
100,2212.25,0.26502,0.2034,0.79674,0.9838,0.9616,0.98836,0.91811,0.37392,0.23325,0.87301,2.985e-05,2.985e-05,2.985e-05
