epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,1725.61,0.53201,0.29728,0.82702,0.91025,0.902,0.9332,0.61771,1.38147,0.61795,1.29486,0.003548,0.003548,0.003548
90,1744.71,0.53836,0.2949,0.82874,0.92433,0.86571,0.92845,0.63385,1.34377,0.59522,1.25257,0.0035315,0.0035315,0.0035315
91,1762.19,0.52604,0.29638,0.82814,0.88189,0.88878,0.9356,0.62996,1.37812,0.63493,1.29086,0.003515,0.003515,0.003515
92,1779.15,0.52452,0.29271,0.82363,0.88842,0.90885,0.9354,0.63307,1.37053,0.60386,1.2753,0.0034985,0.0034985,0.0034985
93,1798.66,0.52673,0.29774,0.82672,0.89526,0.89365,0.92908,0.6225,1.35851,0.63788,1.27796,0.003482,0.003482,0.003482
94,1816.28,0.51631,0.29132,0.82243,0.94529,0.87566,0.94588,0.63146,1.34001,0.61228,1.26043,0.0034655,0.0034655,0.0034655
95,1835.49,0.52075,0.29529,0.82405,0.92858,0.88924,0.94516,0.63364,1.30876,0.59962,1.26018,0.003449,0.003449,0.003449
96,1852.98,0.52201,0.29269,0.8253,0.9226,0.87267,0.93323,0.61258,1.33364,0.61079,1.27255,0.0034325,0.0034325,0.0034325
97,1871.35,0.50931,0.28763,0.82158,0.89931,0.90979,0.94097,0.62663,1.33064,0.60555,1.2608,0.003416,0.003416,0.003416
98,1888.95,0.5097,0.28843,0.82158,0.92678,0.89119,0.94837,0.623,1.34009,0.60828,1.26188,0.0033995,0.0033995,0.0033995
99,1909.43,0.50916,0.28588,0.81987,0.92165,0.8444,0.92528,0.619,1.34479,0.61332,1.25681,0.003383,0.003383,0.003383
100,1927.72,0.50104,0.28249,0.81996,0.94393,0.87158,0.93482,0.62779,1.32921,0.62622,1.24329,0.0033665,0.0033665,0.0033665
101,1945.1,0.50054,0.28761,0.8201,0.91314,0.90212,0.93981,0.6262,1.34178,0.60675,1.26609,0.00335,0.00335,0.00335
